Timestamp,Device Name,MessageType,Data
2025-09-03 07:59:34.788840,Annotator,Command,'Disconnect'
2025-09-03 07:59:34.789841,Annotator,Event,'ConnectionStatus,Connected,None'
2025-09-03 07:59:43.740767,Annotator,Command,'UpdatePowerSaveMode,None'
2025-09-03 08:00:06.577657,room0 Main Virtual Panel,Command,'SetStateButton,5039,None,0'
2025-09-03 08:00:06.623785,room0 Main Virtual Panel,Command,'SetVisible,Button,85,None,True'
2025-09-03 08:00:06.639812,room0 Main Virtual Panel,Command,'SetStateButton,5040,None,0'
2025-09-03 08:00:06.639812,room0 Main Virtual Panel,Command,'SetCurrent,int,[5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5010, 5011, 5012, 5013, 5014, 5015, 5016, 5017, 5018, 5019, 5020, 5021, 5022, 5023, 5024, 5025, 5026, 5027, 5028, 5029, 5030, 5031, 5032, 5033, 5034, 5035, 5036, 5037, 5038, 5039, 5040],0'
2025-09-03 08:00:06.655237,room0 Main Virtual Panel,Command,'SetText,Label,1281,None,Mic 1'
2025-09-03 08:00:06.670838,room0 Main Virtual Panel,Command,'SetStateButton,4900,None,0'
2025-09-03 08:00:06.748661,room0 Main Virtual Panel,Command,'SetText,Label,1282,None,Mic 2'
2025-09-03 08:00:06.764682,room0 Main Virtual Panel,Command,'SetStateButton,4901,None,0'
2025-09-03 08:00:06.779829,room0 Main Virtual Panel,Command,'SetText,Label,1283,None,Mic 3'
2025-09-03 08:00:06.825973,room0 Main Virtual Panel,Command,'SetStateButton,4902,None,0'
2025-09-03 08:00:06.872835,room0 Main Virtual Panel,Command,'SetStateButton,4903,None,0'
2025-09-03 08:00:06.872835,room0 Main Virtual Panel,Command,'SetText,Label,1284,None,Mic 4'
2025-09-03 08:00:06.952606,room0 Main Virtual Panel,Command,'SetStateButton,4904,None,0'
2025-09-03 08:00:06.982975,room0 Main Virtual Panel,Command,'SetTextButton,793,None,80%'
2025-09-03 08:00:06.998904,room0 Main Virtual Panel,Command,'SetStateButton,4905,None,0'
2025-09-03 08:00:07.077544,room0 Main Virtual Panel,Command,'SetVisible,Label,9061,None,True'
2025-09-03 08:00:07.093650,room0 Main Virtual Panel,Command,'SetStateButton,4906,None,0'
2025-09-03 08:00:07.108856,room0 Main Virtual Panel,Command,'SetStateButton,203,None,0'
2025-09-03 08:00:07.108856,room0 Main Virtual Panel,Command,'SetVisible,Label,9062,None,True'
2025-09-03 08:00:07.108856,room0 Main Virtual Panel,Command,'SetStateButton,302,None,2'
2025-09-03 08:00:07.109857,room0 Main Virtual Panel,Command,'SetStateButton,301,None,1'
2025-09-03 08:00:07.109857,room0 Main Virtual Panel,Command,'SetStateButton,303,None,1'
2025-09-03 08:00:07.109857,room0 Main Virtual Panel,Command,'SetStateButton,340,None,2'
2025-09-03 08:00:07.155261,room0 Main Virtual Panel,Command,'SetStateButton,4907,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,295,None,1'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetTextButton,295,None,Enabled'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetTextButton,295,None,Voicelift'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14601,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14602,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14603,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14604,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14605,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14606,None,0'
2025-09-03 08:00:07.170661,room0 Main Virtual Panel,Command,'SetStateButton,14607,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14608,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14609,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14610,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14611,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14612,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14613,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14614,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14615,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14616,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14617,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14618,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14619,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14620,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14621,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14622,None,0'
2025-09-03 08:00:07.171835,room0 Main Virtual Panel,Command,'SetStateButton,14623,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14624,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14625,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14626,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14627,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14628,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14629,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14630,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14631,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetStateButton,14632,None,0'
2025-09-03 08:00:07.172835,room0 Main Virtual Panel,Command,'SetText,Label,948,None,Disconnected'
2025-09-03 08:00:07.185777,room0 Main Virtual Panel,Command,'SetStateButton,202,None,2'
2025-09-03 08:00:07.185777,room0 Main Virtual Panel,Command,'SetStateButton,4908,None,0'
2025-09-03 08:00:07.186769,room0 Main Virtual Panel,Command,'SetStateButton,202,None,2'
2025-09-03 08:00:07.201775,room0 Main Virtual Panel,Command,'SetVisible,Label,4535,None,False'
2025-09-03 08:00:07.201775,room0 Main Virtual Panel,Command,'SetVisible,Label,4536,None,False'
2025-09-03 08:00:07.201775,room0 Main Virtual Panel,Command,'SetVisible,Label,4537,None,False'
2025-09-03 08:00:07.217850,room0 Main Virtual Panel,Command,'SetStateButton,4909,None,0'
2025-09-03 08:00:07.419623,room0 Main Virtual Panel,Command,'SetText,Label,4850,None,None'
2025-09-03 08:00:07.419623,room0 Main Virtual Panel,Command,'SetTextButton,4900,None,None'
2025-09-03 08:00:07.449659,room0 Main Virtual Panel,Command,'SetStateButton,4910,None,0'
2025-09-03 08:00:07.494734,room0 Nav Virtual Panel1,Command,'SetTextButton,4600,None,None'
2025-09-03 08:00:07.509751,room0 Main Virtual Panel,Command,'SetStateButton,4911,None,0'
2025-09-03 08:00:07.525001,room0 Nav Virtual Panel2,Command,'SetTextButton,4600,None,None'
2025-09-03 08:00:07.540547,room0 Main Virtual Panel,Command,'SetStateButton,4912,None,0'
2025-09-03 08:00:07.618992,room0 Nav Virtual Panel Lectern,Command,'SetTextButton,4600,None,None'
2025-09-03 08:00:07.634970,room0 Main Virtual Panel,Command,'SetStateButton,4913,None,0'
2025-09-03 08:00:07.650674,room0 Nav Virtual Panel Wall,Command,'SetTextButton,4600,None,None'
2025-09-03 08:00:07.666723,room0 Main Virtual Panel,Command,'SetStateButton,4914,None,0'
2025-09-03 08:00:07.714961,room0 Main Virtual Panel,Command,'SetStateButton,4915,None,0'
2025-09-03 08:00:07.714961,room0 Main Virtual Panel,Command,'SetText,Label,4851,None,Annotator Control'
2025-09-03 08:00:07.714961,room0 Main Virtual Panel,Command,'SetTextButton,4901,None,Annotator Control'
2025-09-03 08:00:07.730559,room0 Main Virtual Panel,Command,'SetStateButton,4916,None,0'
2025-09-03 08:00:07.761001,room0 Nav Virtual Panel1,Command,'SetTextButton,4601,None,Annotator Control'
2025-09-03 08:00:07.776195,room0 Main Virtual Panel,Command,'SetStateButton,4917,None,0'
2025-09-03 08:00:07.885774,room0 Nav Virtual Panel2,Command,'SetTextButton,4601,None,Annotator Control'
2025-09-03 08:00:07.917590,room0 Main Virtual Panel,Command,'SetStateButton,4918,None,0'
2025-09-03 08:00:07.933670,room0 Nav Virtual Panel Lectern,Command,'SetTextButton,4601,None,Annotator Control'
2025-09-03 08:00:07.964512,room0 Main Virtual Panel,Command,'SetStateButton,4919,None,0'
2025-09-03 08:00:07.980475,room0 Nav Virtual Panel Wall,Command,'SetTextButton,4601,None,Annotator Control'
2025-09-03 08:00:08.027619,room0 Main Virtual Panel,Command,'SetStateButton,4920,None,0'
2025-09-03 08:00:08.042894,room0 Main Virtual Panel,Command,'SetTextButton,5101,None,Annotator Control'
2025-09-03 08:00:08.058364,room0 Main Virtual Panel,Command,'SetStateButton,4921,None,0'
2025-09-03 08:00:08.073592,room0 Main Virtual Panel,Command,'SetText,Label,4852,None,South Audience Camera'
2025-09-03 08:00:08.073592,room0 Main Virtual Panel,Command,'SetTextButton,4902,None,South Audience Camera'
2025-09-03 08:00:08.089636,room0 Main Virtual Panel,Command,'SetStateButton,4922,None,0'
2025-09-03 08:00:08.227808,room0 Nav Virtual Panel1,Command,'SetTextButton,4602,None,South Audience Camera'
2025-09-03 08:00:08.242500,room0 Main Virtual Panel,Command,'SetStateButton,4923,None,0'
2025-09-03 08:00:08.258535,room0 Nav Virtual Panel2,Command,'SetTextButton,4602,None,South Audience Camera'
2025-09-03 08:00:08.274646,room0 Main Virtual Panel,Command,'SetStateButton,4924,None,0'
2025-09-03 08:00:08.289821,room0 Nav Virtual Panel Lectern,Command,'SetTextButton,4602,None,South Audience Camera'
2025-09-03 08:00:08.305392,room0 Main Virtual Panel,Command,'SetStateButton,4925,None,0'
2025-09-03 08:00:08.320927,room0 Nav Virtual Panel Wall,Command,'SetTextButton,4602,None,South Audience Camera'
2025-09-03 08:00:08.367713,room0 Main Virtual Panel,Command,'SetStateButton,4926,None,0'
2025-09-03 08:00:08.398889,room0 Main Virtual Panel,Command,'SetTextButton,5102,None,South Audience Camera'
2025-09-03 08:00:08.414210,room0 Main Virtual Panel,Command,'SetStateButton,4927,None,0'
2025-09-03 08:00:08.461103,room0 Main Virtual Panel,Command,'SetText,Label,4853,None,East Audience Camera'
