Timestamp,Device Name,MessageType,Data
2025-08-26 12:04:42.596109,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:44.079675,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:04:52.609670,Projector,Command,'UpdatePower,None'
2025-08-26 12:04:52.609670,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:04:52.918231,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:54.332589,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:02.931905,Projector,Command,'UpdatePower,None'
2025-08-26 12:05:02.931905,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:03.087134,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:04.804665,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:13.100610,Projector,Command,'UpdatePower,None'
2025-08-26 12:05:13.100610,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:13.325770,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:14.994590,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:23.342174,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:05:23.343174,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:23.437803,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:25.426791,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:33.461598,Projector,Command,'UpdatePower,None'
2025-08-26 12:05:33.462595,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:33.708177,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:37.004889,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:43.721390,Projector,Command,'UpdatePower,None'
2025-08-26 12:05:43.721390,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:43.987033,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:46.986056,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:05:54.004175,Projector,Command,'UpdatePower,None'
2025-08-26 12:05:54.004175,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:05:54.900355,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:05:57.695690,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:04.911455,Projector,Command,'UpdatePower,None'
2025-08-26 12:06:04.911455,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:04.997328,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:06:07.850873,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:15.007667,Projector,Command,'UpdatePower,None'
2025-08-26 12:06:15.007667,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:15.045096,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:06:18.433694,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:25.065511,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:06:25.065511,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:25.326574,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:06:28.623809,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:35.337257,Projector,Command,'UpdatePower,None'
2025-08-26 12:06:35.337257,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:35.465990,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:06:39.968170,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:45.481445,Projector,Command,'UpdatePower,None'
2025-08-26 12:06:45.481445,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:45.787989,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:06:50.297695,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:06:55.800377,Projector,Command,'UpdatePower,None'
2025-08-26 12:06:55.800377,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:06:56.146330,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:00.893654,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:07:06.164076,Projector,Command,'UpdatePower,None'
2025-08-26 12:07:06.164988,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:06.490668,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:10.969077,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:07:16.509633,Projector,Command,'UpdatePower,None'
