Timestamp,Device Name,MessageType,Data
2025-08-25 13:50:03.262682,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:06.189621,Projector,Command,'Connect'
2025-08-25 13:50:10.709956,Projector,Command,'UpdatePower,None'
2025-08-25 13:50:10.709956,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:50:11.039177,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:50:13.531952,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:16.240324,Projector,Command,'Connect'
2025-08-25 13:50:21.057571,Projector,Command,'UpdatePower,None'
2025-08-25 13:50:21.057571,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:50:21.427325,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:50:23.805920,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:26.290238,Projector,Command,'Connect'
2025-08-25 13:50:31.440116,Projector,Command,'UpdatePower,None'
2025-08-25 13:50:31.440116,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:50:31.765831,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:50:34.238094,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:36.346277,Projector,Command,'Connect'Timestamp,Device Name,MessageType,Data
2025-08-25 13:50:41.794569,Projector,Command,'UpdatePower,None'
2025-08-25 13:50:41.794569,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:50:42.119997,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:50:44.876215,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:46.406323,Projector,Command,'Connect'
2025-08-25 13:50:52.136553,Projector,Command,'UpdatePower,None'
2025-08-25 13:50:52.136553,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:50:52.538856,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:50:55.218320,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:50:56.466565,Projector,Command,'Connect'
2025-08-25 13:51:02.566812,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:02.566812,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:51:02.966949,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:06.339245,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:51:06.526388,Projector,Command,'Connect'
2025-08-25 13:51:12.986428,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:12.987425,Projector,API,To Device,'~00150 1\r'
