Timestamp,Device Name,MessageType,Data
2025-09-05 14:34:51.508010,MainTP,Command,'ShowPage,Start Page'
2025-09-05 14:35:01.517698,Projector,Command,'Connect'
2025-09-05 14:35:01.517698,Projector,Command,'Connect'
2025-09-05 14:35:01.525775,Projector,Event,'ConnectionStatus,Connected,None'
2025-09-05 14:35:01.525775,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-09-05 14:35:06.583794,iPad,Event,'DisplayStateChanged,Unavailable'
2025-09-05 14:35:06.584794,iPad,Event,'DisplayTimerChanged,Unavailable'
2025-09-05 14:35:06.585795,iPad,Event,'DisplayTimerEnabledChanged,Unavailable'
2025-09-05 14:35:06.586789,iPad,Event,'InactivityTime,0'
2025-09-05 14:35:06.586789,iPad,Event,'LightDetectedStateChanged,Unavailable'
2025-09-05 14:35:06.587786,iPad,Event,'SleepTimerChanged,Unavailable'
2025-09-05 14:35:06.587786,iPad,Event,'SleepTimerEnabledChanged,Unavailable'
2025-09-05 14:35:06.676547,Phone,Event,'DisplayStateChanged,Unavailable'
2025-09-05 14:35:06.677544,Phone,Event,'DisplayTimerChanged,Unavailable'
2025-09-05 14:35:06.677544,Phone,Event,'DisplayTimerEnabledChanged,Unavailable'
2025-09-05 14:35:06.678535,Phone,Event,'InactivityTime,0'
2025-09-05 14:35:06.678535,Phone,Event,'LightDetectedStateChanged,Unavailable'
2025-09-05 14:35:06.679534,Phone,Event,'SleepTimerChanged,Unavailable'
2025-09-05 14:35:06.679534,Phone,Event,'SleepTimerEnabledChanged,Unavailable'
2025-09-05 14:35:07.005970,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:35:11.544857,Projector,Command,'UpdatePower,None'
2025-09-05 14:35:11.545851,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:35:11.682232,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:35:11.684228,Projector,Event,'Power,Off,None'
2025-09-05 14:35:11.684228,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-09-05 14:35:11.684228,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-09-05 14:35:11.684228,MainTP,Command,'ShowPage,Start Page'
2025-09-05 14:35:11.684228,MainTP,Command,'HideAllPopups'
2025-09-05 14:35:11.685225,Projector,Event,'Input,None,None'
2025-09-05 14:35:11.685225,Projector,Event,'DisplayMode,None,None'
2025-09-05 14:35:17.349073,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:35:21.705817,Projector,Command,'UpdatePower,None'
2025-09-05 14:35:21.705817,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:35:22.412587,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:35:27.644571,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:35:32.423204,Projector,Command,'UpdatePower,None'
2025-09-05 14:35:32.423204,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:35:32.654377,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:35:38.089434,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:35:42.662915,Projector,Command,'UpdatePower,None'
2025-09-05 14:35:42.662915,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:35:42.910082,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:35:49.065073,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:35:52.940794,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-09-05 14:39:02.874117,Processor,Option,'PrintToTrace,True'
2025-09-05 14:39:02.890987,iPad,Option,'PrintToTrace,True'
2025-09-05 14:39:02.921824,Phone,Option,'PrintToTrace,True'
2025-09-05 14:39:02.925082,MainTP,Option,'PrintToTrace,True'
2025-09-05 14:39:02.925082,MainTP,Command,'AddPanel,BonusRoom0'
2025-09-05 14:39:02.925082,MainTP,Command,'AddPanel,BonusRoom1'
2025-09-05 14:39:02.935581,AVR,Option,'PrintToTrace,True'
2025-09-05 14:39:03.246893,Projector,Option,'PrintToTrace,True'
2025-09-05 14:39:03.247893,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-09-05 14:39:03.251317,MainTP,Command,'HideAllPopups'
2025-09-05 14:39:03.251317,MainTP,Command,'ShowPage,Start Page'
2025-09-05 14:39:13.270994,Projector,Command,'Connect'
2025-09-05 14:39:13.508658,Projector,Event,'ConnectionStatus,Connected,None'
2025-09-05 14:39:13.510239,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-09-05 14:39:18.224621,iPad,Event,'DisplayStateChanged,Unavailable'
2025-09-05 14:39:18.224621,iPad,Event,'DisplayTimerChanged,Unavailable'
2025-09-05 14:39:18.224621,iPad,Event,'DisplayTimerEnabledChanged,Unavailable'
2025-09-05 14:39:18.224621,iPad,Event,'InactivityTime,0'
2025-09-05 14:39:18.224621,iPad,Event,'LightDetectedStateChanged,Unavailable'
2025-09-05 14:39:18.224621,iPad,Event,'SleepTimerChanged,Unavailable'
2025-09-05 14:39:18.224621,iPad,Event,'SleepTimerEnabledChanged,Unavailable'
2025-09-05 14:39:18.288155,Phone,Event,'DisplayStateChanged,Unavailable'
2025-09-05 14:39:18.289166,Phone,Event,'DisplayTimerChanged,Unavailable'
2025-09-05 14:39:18.289166,Phone,Event,'DisplayTimerEnabledChanged,Unavailable'
2025-09-05 14:39:18.290169,Phone,Event,'InactivityTime,0'
2025-09-05 14:39:18.290169,Phone,Event,'LightDetectedStateChanged,Unavailable'
2025-09-05 14:39:18.291047,Phone,Event,'SleepTimerChanged,Unavailable'
2025-09-05 14:39:18.291316,Phone,Event,'SleepTimerEnabledChanged,Unavailable'
2025-09-05 14:39:20.146532,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:39:23.532803,Projector,Command,'UpdatePower,None'
2025-09-05 14:39:23.532803,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:39:23.673901,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:39:23.676132,Projector,Event,'Power,Off,None'
2025-09-05 14:39:23.677131,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-09-05 14:39:23.677131,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-09-05 14:39:23.678130,MainTP,Command,'ShowPage,Start Page'
2025-09-05 14:39:23.678130,MainTP,Command,'HideAllPopups'
2025-09-05 14:39:23.678130,Projector,Event,'Input,None,None'
2025-09-05 14:39:23.679130,Projector,Event,'DisplayMode,None,None'
2025-09-05 14:39:30.697995,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:39:33.691224,Projector,Command,'UpdatePower,None'
2025-09-05 14:39:33.691224,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:39:33.842329,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:39:41.093147,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:39:43.860322,Projector,Command,'UpdatePower,None'
2025-09-05 14:39:43.860322,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:39:44.183496,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:39:51.487575,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:39:54.205209,Projector,Command,'UpdatePower,None'
2025-09-05 14:39:54.205209,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:39:54.467373,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:02.466797,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:04.487140,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-09-05 14:40:04.488142,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:04.737180,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:13.305001,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:14.759615,Projector,Command,'UpdatePower,None'
2025-09-05 14:40:14.759615,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:14.958002,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:23.590438,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:24.968882,Projector,Command,'UpdatePower,None'
2025-09-05 14:40:24.969337,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:25.568313,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:33.922070,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:35.590654,Projector,Command,'UpdatePower,None'
2025-09-05 14:40:35.591550,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:36.048435,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:44.364564,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:46.069399,Projector,Command,'UpdatePower,None'
2025-09-05 14:40:46.069399,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:46.306686,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:40:54.752663,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:40:56.319772,Projector,Command,'UpdatePower,None'
2025-09-05 14:40:56.319772,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:40:56.645327,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:05.577893,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-09-05 14:41:06.668344,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:06.668344,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:41:07.021881,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:16.493284,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:41:17.044155,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:17.044155,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:41:17.335999,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:26.709632,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:41:27.359985,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:27.359985,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:41:27.591178,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:37.097510,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:41:37.605549,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:37.605549,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:41:37.714557,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:47.559885,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:41:47.733162,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:47.734171,Projector,API,To Device,'~00150 1\r'
2025-09-05 14:41:47.963744,Projector,API,From Device,b'Ok003V\xaf8000C1500\r'
2025-09-05 14:41:57.910642,Projector,API,From Device,"b'Ok003V\\xaf8000C1500\\r'"
2025-09-05 14:41:57.975720,Projector,Command,'UpdatePower,None'
2025-09-05 14:41:57.975720,Projector,API,To Device,'~00150 1\r'
